DATE,SPX,VIX,spx_ret,vix_ret,spx_logret,vix_logret,spx_vol_21,vix_vol_21,spx_lag_1,vix_lag_1,spx_lag_2,vix_lag_2,spx_lag_5,vix_lag_5,spx_lag_10,vix_lag_10
2015-12-15,2043.41,20.95,0.010618514891638675,-0.07831060272767276,0.010562534400149612,-0.08154699149630519,0.16059973488723486,1.6087413549303367,0.004744314616645313,-0.07048757436337705,-0.019613874846502764,0.23199772220268075,-0.006511062305276753,0.10536051565782635,0.010623952433730842,-0.09487629998222712
2015-12-16,2073.07,17.86,0.014514952946300674,-0.1474940334128878,0.014410619402612932,-0.15957507091979373,0.16017476291250748,1.6680947382097497,0.010562534400149612,-0.08154699149630519,0.004744314616645313,-0.07048757436337705,-0.007769041389937937,0.10814073816414865,-0.011056653069340215,0.08114325019480506
2015-12-17,2041.89,18.94,-0.015040495497016582,0.06047032474804048,-0.01515475083488926,0.05871251230957936,0.16903358449971492,1.676036024431406,0.014410619402612932,-0.15957507091979373,0.010562534400149612,-0.08154699149630519,0.002248863711052729,-0.013864150183106671,-0.014477878923262813,0.12951642954562642
2015-12-18,2005.55,20.7,-0.017797236873680844,0.09292502639915501,-0.01795751217964754,0.088857612513391,0.16891672369139116,1.6511131728252357,-0.01515475083488926,0.05871251230957936,0.014410619402612932,-0.15957507091979373,-0.019613874846502764,0.23199772220268075,0.0203179415517183,-0.20116164361561453
2015-12-21,2021.15,18.7,0.007778414898656383,-0.09661835748792269,0.007748318994364429,-0.10161017641078243,0.17214106674208066,1.6956687330379139,-0.01795751217964754,0.088857612513391,-0.01515475083488926,0.05871251230957936,0.004744314616645313,-0.07048757436337705,-0.007014104884478266,0.06723575810657244
2015-12-22,2038.97,16.6,0.008816762734086936,-0.1122994652406416,0.00877812203932951,-0.11912082849804327,0.17487502078462935,1.716374859965633,0.007748318994364429,-0.10161017641078243,-0.01795751217964754,0.088857612513391,0.010562534400149612,-0.08154699149630519,-0.006511062305276753,0.10536051565782635
2015-12-23,2064.29,15.57,0.012418034595898853,-0.06204819277108442,0.012341563236114893,-0.06405670951659068,0.18101618546129036,1.7318910270210746,0.00877812203932951,-0.11912082849804327,0.007748318994364429,-0.10161017641078243,0.014410619402612932,-0.15957507091979373,-0.007769041389937937,0.10814073816414865
2015-12-24,2060.99,15.74,-0.0015986125980361754,0.010918432883750828,-0.001599891742574954,0.010859257143350232,0.18093966915150517,1.730891684989597,0.012341563236114893,-0.06405670951659068,0.00877812203932951,-0.11912082849804327,-0.01515475083488926,0.05871251230957936,0.002248863711052729,-0.013864150183106671
2015-12-28,2056.5,16.91,-0.0021785646703768036,0.07433290978398976,-0.0021809411946235105,0.0716999199212317,0.1810054132848102,1.739377724722516,-0.001599891742574954,0.010859257143350232,0.012341563236114893,-0.06405670951659068,-0.01795751217964754,0.088857612513391,-0.019613874846502764,0.23199772220268075
2015-12-29,2078.36,16.08,0.010629710673474513,-0.049083382613838045,0.010573612487139963,-0.050328899159668705,0.1851877352417978,1.749774853651839,-0.0021809411946235105,0.0716999199212317,-0.001599891742574954,0.010859257143350232,0.007748318994364429,-0.10161017641078243,0.004744314616645313,-0.07048757436337705
2015-12-30,2063.36,17.29,-0.007217228968994793,0.07524875621890548,-0.007243399159519185,0.07255203594437883,0.18617565012306475,1.753491404671808,0.010573612487139963,-0.050328899159668705,-0.0021809411946235105,0.0716999199212317,0.00877812203932951,-0.11912082849804327,0.010562534400149612,-0.08154699149630519
2015-12-31,2043.94,18.21,-0.009411833126550917,0.05320994794679024,-0.009456404312783972,0.051842594044317625,0.18418941349329002,1.7233788156426433,-0.007243399159519185,0.07255203594437883,0.010573612487139963,-0.050328899159668705,0.012341563236114893,-0.06405670951659068,0.014410619402612932,-0.15957507091979373
2016-01-04,2012.66,20.7,-0.01530377604039257,0.13673805601317945,-0.015422087447211375,0.1281628065318067,0.18767646212454617,1.755139256170601,-0.009456404312783972,0.051842594044317625,-0.007243399159519185,0.07255203594437883,-0.001599891742574954,0.010859257143350232,-0.01515475083488926,0.05871251230957936
2016-01-05,2016.71,19.34,0.002012262379140095,-0.06570048309178744,0.002010240491123956,-0.06795821024617513,0.18197715304285586,1.722299378454906,-0.015422087447211375,0.1281628065318067,-0.009456404312783972,0.051842594044317625,-0.0021809411946235105,0.0716999199212317,-0.01795751217964754,0.088857612513391
2016-01-06,1990.26,20.59,-0.013115420660382515,0.06463288521199595,-0.013202187278752919,0.06263003101454989,0.1696615874513207,1.5631105876307416,0.002010240491123956,-0.06795821024617513,-0.015422087447211375,0.1281628065318067,0.010573612487139963,-0.050328899159668705,0.007748318994364429,-0.10161017641078243
2016-01-07,1943.09,24.99,-0.023700421050516063,0.21369596891694997,-0.023985794022258523,0.19367022380716292,0.1850108536951513,1.6731327754158245,-0.013202187278752919,0.06263003101454989,0.002010240491123956,-0.06795821024617513,-0.007243399159519185,0.07255203594437883,0.00877812203932951,-0.11912082849804327
2016-01-08,1922.03,27.01,-0.01083840686741222,0.08083233293317349,-0.010897570278899054,0.0777314229576634,0.18662438737712625,1.6584006327002936,-0.023985794022258523,0.19367022380716292,-0.013202187278752919,0.06263003101454989,-0.009456404312783972,0.051842594044317625,0.012341563236114893,-0.06405670951659068
2016-01-11,1923.67,24.3,0.0008532645172032449,-0.10033320992225103,0.0008529006939786754,-0.10573081745802144,0.18646173559662033,1.6811535828949866,-0.010897570278899054,0.0777314229576634,-0.023985794022258523,0.19367022380716292,-0.015422087447211375,0.1281628065318067,-0.001599891742574954,0.010859257143350232
2016-01-12,1938.68,22.47,0.007802793618448156,-0.07530864197530873,0.007772509257391239,-0.07829526414926506,0.18937010598294476,1.7073910473337433,0.0008529006939786754,-0.10573081745802144,-0.010897570278899054,0.0777314229576634,0.002010240491123956,-0.06795821024617513,-0.0021809411946235105,0.0716999199212317
2016-01-13,1890.28,25.22,-0.024965440402748285,0.1223854027592346,-0.02528236287170431,0.11545624433953575,0.19662451900673086,1.554928944763593,0.007772509257391239,-0.07829526414926506,0.0008529006939786754,-0.10573081745802144,-0.013202187278752919,0.06263003101454989,0.010573612487139963,-0.050328899159668705
2016-01-14,1921.84,23.95,0.01669593922593471,-0.05035685963521008,0.016558094217956527,-0.05166900667984919,0.20648410672261888,1.545273702049631,-0.02528236287170431,0.11545624433953575,0.007772509257391239,-0.07829526414926506,-0.023985794022258523,0.19367022380716292,-0.007243399159519185,0.07255203594437883
2016-01-15,1880.33,27.02,-0.02159909253631931,0.12818371607515666,-0.02183576711197509,0.12060900867512864,0.21126721228073875,1.5653002591508505,0.016558094217956527,-0.05166900667984919,-0.02528236287170431,0.11545624433953575,-0.010897570278899054,0.0777314229576634,-0.009456404312783972,0.051842594044317625
2016-01-19,1881.33,26.05,0.0005318215419634065,-0.03589933382679489,0.0005316801750062664,-0.03655956433267679,0.2012958331076537,1.448971203525229,-0.02183576711197509,0.12060900867512864,0.016558094217956527,-0.05166900667984919,0.0008529006939786754,-0.10573081745802144,-0.015422087447211375,0.1281628065318067
2016-01-20,1859.33,27.59,-0.011693854879261001,0.05911708253358916,-0.011762765749513873,0.0574356200298187,0.1993933755854903,1.4485255411461093,0.0005316801750062664,-0.03655956433267679,-0.02183576711197509,0.12060900867512864,0.007772509257391239,-0.07829526414926506,0.002010240491123956,-0.06795821024617513
2016-01-21,1868.99,26.69,0.005195419855539507,-0.03262051467923155,0.005181970226003676,-0.03316442481276189,0.19573536931985644,1.4348337496162566,-0.011762765749513873,0.0574356200298187,0.0005316801750062664,-0.03655956433267679,-0.02528236287170431,0.11545624433953575,-0.013202187278752919,0.06263003101454989
2016-01-22,1906.9,22.34,0.020283682630725774,-0.16298239040839269,0.02008070885412079,-0.17791016977537816,0.20877979001655067,1.532073946179521,0.005181970226003676,-0.03316442481276189,-0.011762765749513873,0.0574356200298187,0.016558094217956527,-0.05166900667984919,-0.023985794022258523,0.19367022380716292
2016-01-25,1877.08,24.15,-0.015637946405160252,0.08102059086839741,-0.015761508958281073,0.07790558645752697,0.20898195054955054,1.4763434955413597,0.02008070885412079,-0.17791016977537816,0.005181970226003676,-0.03316442481276189,-0.02183576711197509,0.12060900867512864,-0.010897570278899054,0.0777314229576634
2016-01-26,1903.63,22.5,0.014144309246276299,-0.06832298136645953,0.014045211853838186,-0.07076907088820715,0.21073029706418542,1.4812108846809249,-0.015761508958281073,0.07790558645752697,0.02008070885412079,-0.17791016977537816,0.0005316801750062664,-0.03655956433267679,0.0008529006939786754,-0.10573081745802144
2016-01-27,1882.95,23.11,-0.010863455608495332,0.027111111111111086,-0.010922893803811026,0.026750115075914887,0.21194266911658902,1.4813317896364222,0.014045211853838186,-0.07076907088820715,-0.015761508958281073,0.07790558645752697,-0.011762765749513873,0.0574356200298187,0.007772509257391239,-0.07829526414926506
2016-01-28,1893.36,22.42,0.005528558910220527,-0.02985720467330155,0.005513332522616619,-0.030312006642275457,0.21457265724980593,1.4771311750148939,-0.010922893803811026,0.026750115075914887,0.014045211853838186,-0.07076907088820715,0.005181970226003676,-0.03316442481276189,-0.02528236287170431,0.11545624433953575
2016-01-29,1940.24,20.2,0.02476021464486422,-0.09901873327386268,0.024458648291019413,-0.10427081323685485,0.23115331004255296,1.517729960461387,0.005513332522616619,-0.030312006642275457,-0.010922893803811026,0.026750115075914887,0.02008070885412079,-0.17791016977537816,0.016558094217956527,-0.05166900667984919
2016-02-01,1939.38,19.98,-0.00044324413474616797,-0.01089108910891079,-0.0004433423964646878,-0.010950831186751515,0.2308823288967648,1.5024529219965082,0.024458648291019413,-0.10427081323685485,0.005513332522616619,-0.030312006642275457,-0.015761508958281073,0.07790558645752697,-0.02183576711197509,0.12060900867512864
2016-02-02,1903.03,21.98,-0.018743103466056232,0.10010010010010006,-0.0189209815953702,0.09540117575506782,0.23650204275840864,1.5262637063548996,-0.0004433423964646878,-0.010950831186751515,0.024458648291019413,-0.10427081323685485,0.014045211853838186,-0.07076907088820715,0.0005316801750062664,-0.03655956433267679
2016-02-03,1912.53,21.65,0.004992039011471272,-0.0150136487716106,0.004979620098044139,-0.015127494526976495,0.23398274042776201,1.4647304554691933,-0.0189209815953702,0.09540117575506782,-0.0004433423964646878,-0.010950831186751515,-0.010922893803811026,0.026750115075914887,-0.011762765749513873,0.0574356200298187
2016-02-04,1915.45,21.84,0.0015267734362336416,0.00877598152424941,0.001525609102635925,0.008737696428205427,0.23387285799243457,1.4424102535205798,0.004979620098044139,-0.015127494526976495,-0.0189209815953702,0.09540117575506782,0.005513332522616619,-0.030312006642275457,0.005181970226003676,-0.03316442481276189
2016-02-05,1880.05,23.38,-0.018481296823200877,0.07051282051282048,-0.01865420973979322,0.06813780516721804,0.23776046172462661,1.4452683756914104,0.001525609102635925,0.008737696428205427,0.004979620098044139,-0.015127494526976495,0.024458648291019413,-0.10427081323685485,0.02008070885412079,-0.17791016977537816
2016-02-08,1853.44,26.0,-0.014153878886199789,0.11206159110350722,-0.014255000337827674,0.10621558197755965,0.2290192060353173,1.3293212481843861,-0.01865420973979322,0.06813780516721804,0.001525609102635925,0.008737696428205427,-0.0004433423964646878,-0.010950831186751515,-0.015761508958281073,0.07790558645752697
2016-02-09,1852.21,26.54,-0.0006636308701657434,0.02076923076923065,-0.0006638511706025009,0.02055649088257929,0.226883791489099,1.3027067805534993,-0.014255000337827674,0.10621558197755965,-0.01865420973979322,0.06813780516721804,-0.0189209815953702,0.09540117575506782,0.014045211853838186,-0.07076907088820715
2016-02-10,1851.86,26.29,-0.0001889634544679497,-0.009419743782969059,-0.00018898131031094855,-0.009464390162271564,0.22676116340027494,1.2465093816618629,-0.0006638511706025009,0.02055649088257929,-0.014255000337827674,0.10621558197755965,0.004979620098044139,-0.015127494526976495,-0.010922893803811026,0.026750115075914887
2016-02-11,1829.08,28.14,-0.01230114587495812,0.07036896158235084,-0.012377431213466798,0.06800341294445328,0.22677355525715281,1.228068984748226,-0.00018898131031094855,-0.009464390162271564,-0.0006638511706025009,0.02055649088257929,0.001525609102635925,0.008737696428205427,0.005513332522616619,-0.030312006642275457
2016-02-12,1864.78,25.4,0.01951800905373191,-0.0973702914001422,0.019329975470501772,-0.10244287766175215,0.2236103223281182,1.225876205120068,-0.012377431213466798,0.06800341294445328,-0.00018898131031094855,-0.009464390162271564,-0.01865420973979322,0.06813780516721804,0.024458648291019413,-0.10427081323685485
2016-02-16,1895.58,24.11,0.01651669365823305,-0.050787401574803104,0.016381776635361386,-0.05212248183141117,0.223440159016837,1.2261195942473584,0.019329975470501772,-0.10244287766175215,-0.012377431213466798,0.06800341294445328,-0.014255000337827674,0.10621558197755965,-0.0004433423964646878,-0.010950831186751515
2016-02-17,1926.82,22.31,0.01648044398020665,-0.07465781833264207,0.01634611531802933,-0.07759168374863855,0.2168873941353806,1.1721580018823168,0.016381776635361386,-0.05212248183141117,0.019329975470501772,-0.10244287766175215,-0.0006638511706025009,0.02055649088257929,-0.0189209815953702,0.09540117575506782
2016-02-18,1917.83,21.64,-0.004665718645228911,-0.03003137606454498,-0.004676637085284247,-0.030491554466160302,0.21782682409324022,1.170555638775858,0.01634611531802933,-0.07759168374863855,0.016381776635361386,-0.05212248183141117,-0.00018898131031094855,-0.009464390162271564,0.004979620098044139,-0.015127494526976495
2016-02-19,1917.78,20.53,-2.60711324778784e-05,-0.05129390018484281,-2.607147233575974e-05,-0.05265622294743849,0.21295981906042374,1.1540344661514768,-0.004676637085284247,-0.030491554466160302,0.01634611531802933,-0.07759168374863855,-0.012377431213466798,0.06800341294445328,0.001525609102635925,0.008737696428205427
2016-02-22,1945.5,19.38,0.01445421268341529,-0.056015586945932894,0.014350746375528583,-0.05764562456822215,0.21729574683832392,1.1622239566872903,-2.607147233575974e-05,-0.05265622294743849,-0.004676637085284247,-0.030491554466160302,0.019329975470501772,-0.10244287766175215,-0.01865420973979322,0.06813780516721804
2016-02-23,1921.27,20.98,-0.012454381906964795,0.08255933952528394,-0.012532587736590248,0.07932799650553107,0.2122444386831412,1.0441892007710674,0.014350746375528583,-0.05764562456822215,-2.607147233575974e-05,-0.05265622294743849,0.016381776635361386,-0.05212248183141117,-0.014255000337827674,0.10621558197755965
2016-02-24,1929.8,20.72,0.0044397716094042305,-0.012392755004766554,0.004429944898265448,-0.012470185576868917,0.20429950962195698,1.0020504680840738,-0.012532587736590248,0.07932799650553107,0.014350746375528583,-0.05764562456822215,0.01634611531802933,-0.07759168374863855,-0.0006638511706025009,0.02055649088257929
2016-02-25,1951.7,19.11,0.011348326251425123,-0.07770270270270263,0.011284417050872818,-0.08088765913910057,0.20234714003991353,1.0107022537312427,0.004429944898265448,-0.012470185576868917,-0.012532587736590248,0.07932799650553107,-0.004676637085284247,-0.030491554466160302,-0.00018898131031094855,-0.009464390162271564
2016-02-26,1948.05,19.81,-0.0018701644719988364,0.0366300366300365,-0.0018719154129472615,0.035975102458277765,0.1979020086360603,1.015168266341341,0.011284417050872818,-0.08088765913910057,0.004429944898265448,-0.012470185576868917,-2.607147233575974e-05,-0.05265622294743849,-0.012377431213466798,0.06800341294445328
2016-02-29,1932.23,20.55,-0.008120941454274777,0.03735487127713277,-0.008154095918303473,0.03667408023178406,0.20016329390645082,1.0225602274479,-0.0018719154129472615,0.035975102458277765,0.011284417050872818,-0.08088765913910057,0.014350746375528583,-0.05764562456822215,0.019329975470501772,-0.10244287766175215
2016-03-01,1978.35,17.7,0.023868794087660294,-0.13868613138686137,0.023588387634097943,-0.14929630136246022,0.19889510468807128,1.0879160682850217,-0.008154095918303473,0.03667408023178406,-0.0018719154129472615,0.035975102458277765,-0.012532587736590248,0.07932799650553107,0.016381776635361386,-0.05212248183141117
2016-03-02,1986.45,17.09,0.00409432102509677,-0.03446327683615813,0.004085962101079654,-0.03507114245228387,0.19912085120659695,1.092417061753063,0.023588387634097943,-0.14929630136246022,-0.008154095918303473,0.03667408023178406,0.004429944898265448,-0.012470185576868917,0.01634611531802933,-0.07759168374863855
2016-03-03,1993.4,16.7,0.003498703717687457,-0.022820362785254567,0.0034925974922729325,-0.02308477770479013,0.18532552698289378,1.0270221126478094,0.004085962101079654,-0.03507114245228387,0.023588387634097943,-0.14929630136246022,0.011284417050872818,-0.08088765913910057,-0.004676637085284247,-0.030491554466160302
2016-03-04,1999.99,16.86,0.0033059095013543427,0.009580838323353325,0.0033004569962263434,0.009535233151000005,0.18510040058763302,1.0299525285822506,0.0034925974922729325,-0.02308477770479013,0.004085962101079654,-0.03507114245228387,-0.0018719154129472615,0.035975102458277765,-2.607147233575974e-05,-0.05265622294743849
2016-03-07,2001.76,17.35,0.0008850044250221512,0.02906287069988145,0.0008846130395075827,0.028648553819158873,0.18514005568227287,1.0372648723513345,0.0033004569962263434,0.009535233151000005,0.0034925974922729325,-0.02308477770479013,-0.008154095918303473,0.03667408023178406,0.014350746375528583,-0.05764562456822215
2016-03-08,1979.26,18.67,-0.011240108704340224,0.0760806916426513,-0.011303756111464681,0.07332545116076306,0.17629828623602892,1.0423922720406258,0.0008846130395075827,0.028648553819158873,0.0033004569962263434,0.009535233151000005,0.023588387634097943,-0.14929630136246022,-0.012532587736590248,0.07932799650553107
2016-03-09,1989.26,18.34,0.005052393318714987,-0.017675415104445702,0.005039672807617217,-0.017833490725312522,0.16561003509046548,0.9516922697396081,-0.011303756111464681,0.07332545116076306,0.0008846130395075827,0.028648553819158873,0.004085962101079654,-0.03507114245228387,0.004429944898265448,-0.012470185576868917
2016-03-10,1989.57,18.05,0.00015583684385145347,-0.0158124318429661,0.00015582470255186083,-0.01593878204942877,0.1653828087327209,0.9420779559589735,0.005039672807617217,-0.017833490725312522,-0.011303756111464681,0.07332545116076306,0.0034925974922729325,-0.02308477770479013,0.011284417050872818,-0.08088765913910057
2016-03-11,2022.19,16.5,0.016395502545776264,-0.08587257617728539,0.0162625475679903,-0.08978530387235507,0.17061256714930675,0.9731021796500509,0.00015582470255186083,-0.01593878204942877,0.005039672807617217,-0.017833490725312522,0.0033004569962263434,0.009535233151000005,-0.0018719154129472615,0.035975102458277765
2016-03-14,2019.64,16.92,-0.0012610091039911842,0.02545454545454562,-0.0012618048449994732,0.025135973271542454,0.16109177745257117,0.9335712567721225,0.0162625475679903,-0.08978530387235507,0.00015582470255186083,-0.01593878204942877,0.0008846130395075827,0.028648553819158873,-0.008154095918303473,0.03667408023178406
2016-03-15,2015.93,16.84,-0.0018369610425620353,-0.004728132387706974,-0.0018386503245784805,-0.0047393453638966705,0.15340748300347426,0.8907980200962067,-0.0012618048449994732,0.025135973271542454,0.0162625475679903,-0.08978530387235507,-0.011303756111464681,0.07332545116076306,0.023588387634097943,-0.14929630136246022
2016-03-16,2027.22,14.99,0.005600392870784177,-0.10985748218527314,0.005584768976783901,-0.1163736966996743,0.14657872292136492,0.9464484914135189,-0.0018386503245784805,-0.0047393453638966705,-0.0012618048449994732,0.025135973271542454,0.005039672807617217,-0.017833490725312522,0.004085962101079654,-0.03507114245228387
2016-03-17,2040.59,14.44,0.0065952387999328455,-0.036691127418278846,0.00657358536675143,-0.03738117864982616,0.1392594286713327,0.9270787858310291,0.005584768976783901,-0.1163736966996743,-0.0018386503245784805,-0.0047393453638966705,0.00015582470255186083,-0.01593878204942877,0.0034925974922729325,-0.02308477770479013
2016-03-18,2049.58,14.02,0.004405588579773578,-0.02908587257617723,0.004395912383556867,-0.02951725185823608,0.13670092207231158,0.9269554730925532,0.00657358536675143,-0.03738117864982616,0.005584768976783901,-0.1163736966996743,0.0162625475679903,-0.08978530387235507,0.0033004569962263434,0.009535233151000005
2016-03-21,2051.6,13.79,0.0009855677748611402,-0.016405135520684788,0.0009850824218144217,-0.01654118980123364,0.13644826492401152,0.9196667206251639,0.004395912383556867,-0.02951725185823608,0.00657358536675143,-0.03738117864982616,-0.0012618048449994732,0.025135973271542454,0.0008846130395075827,0.028648553819158873
2016-03-22,2049.8,14.17,-0.0008773640085785184,0.027556200145032683,-0.0008777491176506626,0.027183361897378674,0.13086796627535477,0.9216389939926257,0.0009850824218144217,-0.01654118980123364,0.004395912383556867,-0.02951725185823608,-0.0018386503245784805,-0.0047393453638966705,-0.011303756111464681,0.07332545116076306
2016-03-23,2036.71,14.94,-0.006385988876963622,0.0543401552575864,-0.006406466530530142,0.05291512600208213,0.12352371037717357,0.8916640334397264,-0.0008777491176506626,0.027183361897378674,0.0009850824218144217,-0.01654118980123364,0.005584768976783901,-0.1163736966996743,0.005039672807617217,-0.017833490725312522
2016-03-24,2035.94,14.74,-0.00037806069592627445,-0.01338688085676032,-0.00037813217888834326,-0.013477292943480646,0.123836295940921,0.891618232870494,-0.006406466530530142,0.05291512600208213,-0.0008777491176506626,0.027183361897378674,0.00657358536675143,-0.03738117864982616,0.00015582470255186083,-0.01593878204942877
2016-03-28,2037.05,15.24,0.0005452027073489241,0.03392130257801895,0.0005450541383505678,0.03335866349730963,0.11981448261497656,0.8748824823033415,-0.00037813217888834326,-0.013477292943480646,-0.006406466530530142,0.05291512600208213,0.004395912383556867,-0.02951725185823608,0.0162625475679903,-0.08978530387235507
2016-03-29,2055.01,13.82,0.008816671166638201,-0.09317585301837272,0.008778031272149312,-0.0978067319189764,0.12110812933636489,0.906961665930905,0.0005450541383505678,0.03335866349730963,-0.00037813217888834326,-0.013477292943480646,0.0009850824218144217,-0.01654118980123364,-0.0012618048449994732,0.025135973271542454
2016-03-30,2063.95,13.56,0.004350343793947387,-0.01881331403762665,0.004340908403282531,-0.018992535827274348,0.11476806919547779,0.8855877817855561,0.008778031272149312,-0.0978067319189764,0.0005450541383505678,0.03335866349730963,-0.0008777491176506626,0.027183361897378674,-0.0018386503245784805,-0.0047393453638966705
2016-03-31,2059.74,13.95,-0.0020397780953995692,0.028761061946902533,-0.002041861276038347,0.028355225755125005,0.08858659665013939,0.763702534731807,0.004340908403282531,-0.018992535827274348,0.008778031272149312,-0.0978067319189764,-0.006406466530530142,0.05291512600208213,0.005584768976783901,-0.1163736966996743
2016-04-01,2072.78,13.1,0.006330896132521691,-0.06093189964157708,0.006310940191309253,-0.0628672780602688,0.08960158938522843,0.7804727232464715,-0.002041861276038347,0.028355225755125005,0.004340908403282531,-0.018992535827274348,-0.00037813217888834326,-0.013477292943480646,0.00657358536675143,-0.03738117864982616
2016-04-04,2066.13,14.12,-0.0032082517199124583,0.0778625954198473,-0.0032134091933979764,0.07498000185799013,0.09121520270920667,0.8359297442772048,0.006310940191309253,-0.0628672780602688,-0.002041861276038347,0.028355225755125005,0.0005450541383505678,0.03335866349730963,0.004395912383556867,-0.02951725185823608
